datetime,issue_time,horizon_hour,actual_kw,forecast_kw,model
2010-05-23 16:00:00,2010-05-22 18:00:00,23,1.7826333333333333,1.1596794310158096,N-HiTS compact lags MAE 168h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.6239666666666668,Naive day-ahead 24h
2010-05-23 16:00:00,2010-05-22 18:00:00,23,1.7826333333333333,1.323166644001525,TFT known covariates 168h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.3366161584854126,XGBoost day-ahead 24h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.5784019030797822,Moving Average day-ahead 24h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,0.8962396012453883,Linear Regression day-ahead 24h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.089781641960144,XGBoost direct horizon 24h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.21921706199646,XGBoost refit train+val 24h
2010-05-23 16:00:00,2010-05-23,17,1.7826333333333333,1.2705906071725108,LightGBM per-horizon 24h
2010-05-23 17:00:00,2010-05-22 18:00:00,24,0.9132666666666668,1.2250567456223571,N-BEATS 168h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.2982754707336426,XGBoost day-ahead 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.0673352479934692,XGBoost direct horizon 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.3736666666666666,Naive day-ahead 24h
2010-05-23 17:00:00,2010-05-22 18:00:00,24,0.9132666666666668,0.9843181608214884,N-HiTS compact lags MAE 168h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,0.9498184283834846,LightGBM day-ahead 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.3734301328659058,XGBoost refit train+val 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.241560982632014,LightGBM per-horizon 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,0.8475791223319525,Linear Regression day-ahead 24h
2010-05-23 17:00:00,2010-05-23,18,0.9132666666666668,1.5765033712636622,Moving Average day-ahead 24h
2010-05-23 17:00:00,2010-05-22 18:00:00,24,0.9132666666666668,1.3361685544941333,TFT known covariates 168h
2010-05-23 18:00:00,2010-05-23 18:00:00,1,0.6145666666666667,0.9470237952748851,N-BEATS 168h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.4169379540236635,LightGBM per-horizon 24h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.5849549006218702,Moving Average day-ahead 24h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.1899700164794922,XGBoost direct horizon 24h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,0.5486,Naive day-ahead 24h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,0.8653283225490233,Linear Regression day-ahead 24h
2010-05-23 18:00:00,2010-05-23 18:00:00,1,0.6145666666666667,1.1670256485326675,TFT known covariates 168h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.0408897003328976,LightGBM day-ahead 24h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.247732639312744,XGBoost refit train+val 24h
2010-05-23 18:00:00,2010-05-23 18:00:00,1,0.6145666666666667,1.0586810145212866,N-HiTS compact lags MAE 168h
2010-05-23 18:00:00,2010-05-23,19,0.6145666666666667,1.1812504529953003,XGBoost day-ahead 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.5295906066894531,XGBoost direct horizon 24h
2010-05-23 19:00:00,2010-05-23 18:00:00,2,0.6609666666666667,1.3107186247204807,N-BEATS 168h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.6358666666666666,Naive day-ahead 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.5721147060394287,XGBoost refit train+val 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.5670400891352383,Linear Regression day-ahead 24h
2010-05-23 19:00:00,2010-05-23 18:00:00,2,0.6609666666666667,1.3229200019016656,N-HiTS compact lags MAE 168h
2010-05-23 19:00:00,2010-05-23 18:00:00,2,0.6609666666666667,1.2308754809252682,TFT known covariates 168h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.6281363548144483,Moving Average day-ahead 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.3921324980203575,LightGBM per-horizon 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.1857297188426317,LightGBM day-ahead 24h
2010-05-23 19:00:00,2010-05-23,20,0.6609666666666667,1.5707398653030396,XGBoost day-ahead 24h
2010-05-23 20:00:00,2010-05-23 18:00:00,3,0.7431333333333333,1.9093324226942796,N-BEATS 168h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.679788292912466,Linear Regression day-ahead 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,2.604766666666667,Naive day-ahead 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.6934672457251383,LightGBM day-ahead 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.8439030647277832,XGBoost direct horizon 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.603291960131203,LightGBM per-horizon 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.7036482095718384,XGBoost refit train+val 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.6030657291412354,XGBoost day-ahead 24h
2010-05-23 20:00:00,2010-05-23,21,0.7431333333333333,1.6278142584872726,Moving Average day-ahead 24h
2010-05-23 20:00:00,2010-05-23 18:00:00,3,0.7431333333333333,1.879893689575646,N-HiTS compact lags MAE 168h
2010-05-23 20:00:00,2010-05-23 18:00:00,3,0.7431333333333333,1.4793622745526982,TFT known covariates 168h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.0877338751560242,LightGBM day-ahead 24h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.496551752090454,XGBoost day-ahead 24h
2010-05-23 21:00:00,2010-05-23 18:00:00,4,1.9589333333333327,1.629971140244562,N-BEATS 168h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.4655291116529383,Linear Regression day-ahead 24h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.6581050157546997,XGBoost refit train+val 24h
2010-05-23 21:00:00,2010-05-23 18:00:00,4,1.9589333333333327,1.759611855994203,TFT known covariates 168h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.5871079081464643,Moving Average day-ahead 24h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.7039479303487368,LightGBM per-horizon 24h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.5840232372283936,XGBoost direct horizon 24h
2010-05-23 21:00:00,2010-05-23,22,1.9589333333333327,1.8646333333333327,Naive day-ahead 24h
2010-05-23 21:00:00,2010-05-23 18:00:00,4,1.9589333333333327,1.908898165883916,N-HiTS compact lags MAE 168h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.6266333333333334,Naive day-ahead 24h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.5755443487636782,Moving Average day-ahead 24h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.420529796002852,Linear Regression day-ahead 24h
2010-05-23 22:00:00,2010-05-23 18:00:00,5,1.5712000000000002,1.427556556467527,TFT known covariates 168h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.426940679550171,XGBoost refit train+val 24h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.050777542323546,LightGBM day-ahead 24h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.3321645259857178,XGBoost day-ahead 24h
2010-05-23 22:00:00,2010-05-23 18:00:00,5,1.5712000000000002,1.4055069568286962,N-HiTS compact lags MAE 168h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.388237714767456,XGBoost direct horizon 24h
2010-05-23 22:00:00,2010-05-23,23,1.5712000000000002,1.383009949278874,LightGBM per-horizon 24h
2010-05-23 22:00:00,2010-05-23 18:00:00,5,1.5712000000000002,1.2086936738084366,N-BEATS 168h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.5884959643233988,LightGBM per-horizon 24h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.6326999999999999,Naive day-ahead 24h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.9786953834796068,Linear Regression day-ahead 24h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.6669247645502168,LightGBM day-ahead 24h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,1.111505150794983,XGBoost direct horizon 24h
2010-05-23 23:00:00,2010-05-23 18:00:00,6,0.9247666666666668,0.8317788633680376,N-HiTS compact lags MAE 168h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,1.5734156410732758,Moving Average day-ahead 24h
2010-05-23 23:00:00,2010-05-23 18:00:00,6,0.9247666666666668,0.9533565260421192,TFT known covariates 168h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.9369107484817504,XGBoost refit train+val 24h
2010-05-23 23:00:00,2010-05-23 18:00:00,6,0.9247666666666668,0.746046097880134,N-BEATS 168h
2010-05-23 23:00:00,2010-05-23,24,0.9247666666666668,0.9074710607528688,XGBoost day-ahead 24h
2010-05-24 00:00:00,2010-05-23 18:00:00,7,0.4747666666666666,0.40966704144121,N-BEATS 168h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.3802643078532929,LightGBM per-horizon 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.477173775434494,XGBoost direct horizon 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.650367259979248,XGBoost day-ahead 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.6506000000000001,Naive day-ahead 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.4674216513997309,LightGBM day-ahead 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.6279710531234741,XGBoost refit train+val 24h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,1.033025,Moving Average day-ahead 24h
2010-05-24 00:00:00,2010-05-23 18:00:00,7,0.4747666666666666,0.4428620508661686,N-HiTS compact lags MAE 168h
2010-05-24 00:00:00,2010-05-23 18:00:00,7,0.4747666666666666,0.4131086300400787,TFT known covariates 168h
2010-05-24 00:00:00,2010-05-24,1,0.4747666666666666,0.6725879424094208,Linear Regression day-ahead 24h
2010-05-24 01:00:00,2010-05-23 18:00:00,8,0.4730333333333333,0.3562483226203143,TFT known covariates 168h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,1.048959375,Moving Average day-ahead 24h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.3929096162319183,XGBoost direct horizon 24h
2010-05-24 01:00:00,2010-05-23 18:00:00,8,0.4730333333333333,0.47422272844254154,N-BEATS 168h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.3891322861094456,LightGBM day-ahead 24h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.5151841533025725,Linear Regression day-ahead 24h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.4879041910171509,XGBoost refit train+val 24h
2010-05-24 01:00:00,2010-05-23 18:00:00,8,0.4730333333333333,0.5400995811660593,N-HiTS compact lags MAE 168h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.5071776509284973,XGBoost day-ahead 24h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.5380666666666667,Naive day-ahead 24h
2010-05-24 01:00:00,2010-05-24,2,0.4730333333333333,0.3420689560115604,LightGBM per-horizon 24h
2010-05-24 02:00:00,2010-05-23 18:00:00,9,0.4633666666666666,0.3903192943035533,N-BEATS 168h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.4758701920509338,XGBoost day-ahead 24h
2010-05-24 02:00:00,2010-05-23 18:00:00,9,0.4633666666666666,0.4169904370814137,N-HiTS compact lags MAE 168h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.3905079281704267,LightGBM day-ahead 24h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.3660333333333333,Naive day-ahead 24h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.3533913545713856,LightGBM per-horizon 24h
2010-05-24 02:00:00,2010-05-23 18:00:00,9,0.4633666666666666,0.3467712134584189,TFT known covariates 168h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.4464618861675262,XGBoost refit train+val 24h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.5751119852742501,Linear Regression day-ahead 24h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,1.0702465711805556,Moving Average day-ahead 24h
2010-05-24 02:00:00,2010-05-24,3,0.4633666666666666,0.4038641154766083,XGBoost direct horizon 24h
2010-05-24 03:00:00,2010-05-23 18:00:00,10,0.4299666666666666,0.3694907602539519,N-BEATS 168h
2010-05-24 03:00:00,2010-05-23 18:00:00,10,0.4299666666666666,0.4380448658001498,N-HiTS compact lags MAE 168h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.4388333333333333,Naive day-ahead 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.3437844018317221,LightGBM day-ahead 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.3284360190954669,LightGBM per-horizon 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.4002965092658996,XGBoost direct horizon 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.5018694400787354,XGBoost refit train+val 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,1.0995887894241898,Moving Average day-ahead 24h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.5295221631598421,Linear Regression day-ahead 24h
2010-05-24 03:00:00,2010-05-23 18:00:00,10,0.4299666666666666,0.3420726745084306,TFT known covariates 168h
2010-05-24 03:00:00,2010-05-24,4,0.4299666666666666,0.477903664112091,XGBoost day-ahead 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.5041766166687012,XGBoost refit train+val 24h
2010-05-24 04:00:00,2010-05-23 18:00:00,11,0.3994,0.4996184822879036,N-BEATS 168h
2010-05-24 04:00:00,2010-05-23 18:00:00,11,0.3994,0.331157821135057,TFT known covariates 168h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.4387418627738952,XGBoost direct horizon 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.4098765939795584,LightGBM day-ahead 24h
2010-05-24 04:00:00,2010-05-23 18:00:00,11,0.3994,0.5162514890602332,N-HiTS compact lags MAE 168h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.5456958375330568,Linear Regression day-ahead 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.3905333333333333,Naive day-ahead 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.4932931959629059,XGBoost day-ahead 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,1.1271202667613087,Moving Average day-ahead 24h
2010-05-24 04:00:00,2010-05-24,5,0.3994,0.3447979795926344,LightGBM per-horizon 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.5264762043952942,XGBoost refit train+val 24h
2010-05-24 05:00:00,2010-05-23 18:00:00,12,0.4326,0.4763723014633219,N-BEATS 168h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.3658248924832114,LightGBM day-ahead 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.4804109632968902,XGBoost direct horizon 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,1.0787,Naive day-ahead 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.4796982705593109,XGBoost day-ahead 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.632287197343943,Linear Regression day-ahead 24h
2010-05-24 05:00:00,2010-05-23 18:00:00,12,0.4326,0.3782409250888084,N-HiTS compact lags MAE 168h
2010-05-24 05:00:00,2010-05-24,6,0.4326,1.1578113889874744,Moving Average day-ahead 24h
2010-05-24 05:00:00,2010-05-24,6,0.4326,0.3154613372875018,LightGBM per-horizon 24h
2010-05-24 05:00:00,2010-05-23 18:00:00,12,0.4326,0.342157472423887,TFT known covariates 168h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,1.1611076968619525,Moving Average day-ahead 24h
2010-05-24 06:00:00,2010-05-23 18:00:00,13,1.044533333333333,0.739721188455098,N-BEATS 168h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.751368639113801,LightGBM per-horizon 24h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.8068292140960693,XGBoost refit train+val 24h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.7873257994651794,XGBoost direct horizon 24h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.7804642915725708,XGBoost day-ahead 24h
2010-05-24 06:00:00,2010-05-23 18:00:00,13,1.044533333333333,0.7326695761023103,N-HiTS compact lags MAE 168h
2010-05-24 06:00:00,2010-05-23 18:00:00,13,1.044533333333333,0.787076621091003,TFT known covariates 168h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.7818224992165539,LightGBM day-ahead 24h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.4126333333333333,Naive day-ahead 24h
2010-05-24 06:00:00,2010-05-24,7,1.044533333333333,0.756602019523596,Linear Regression day-ahead 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.3686907291412354,XGBoost refit train+val 24h
2010-05-24 07:00:00,2010-05-23 18:00:00,14,0.5814666666666667,1.7869889225769908,TFT known covariates 168h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.192294128675645,Moving Average day-ahead 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.224278945065244,Linear Regression day-ahead 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.40817717545179,LightGBM day-ahead 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.3311814069747925,XGBoost day-ahead 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,0.5722,Naive day-ahead 24h
2010-05-24 07:00:00,2010-05-23 18:00:00,14,0.5814666666666667,1.0946281053733813,N-BEATS 168h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.48282790184021,XGBoost direct horizon 24h
2010-05-24 07:00:00,2010-05-24,8,0.5814666666666667,1.5001187607929702,LightGBM per-horizon 24h
2010-05-24 07:00:00,2010-05-23 18:00:00,14,0.5814666666666667,1.2166677320682515,N-HiTS compact lags MAE 168h
2010-05-24 08:00:00,2010-05-23 18:00:00,15,0.8345333333333333,1.4045877420213906,N-HiTS compact lags MAE 168h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.4628512859344482,XGBoost direct horizon 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,0.5780333333333334,Naive day-ahead 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.443697452545166,XGBoost refit train+val 24h
2010-05-24 08:00:00,2010-05-23 18:00:00,15,0.8345333333333333,1.3288974917953946,N-BEATS 168h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.1578449821892056,Linear Regression day-ahead 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.3862891706114338,LightGBM per-horizon 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.411042332649231,XGBoost day-ahead 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.2181313840371304,Moving Average day-ahead 24h
2010-05-24 08:00:00,2010-05-24,9,0.8345333333333333,1.2253891030203632,LightGBM day-ahead 24h
2010-05-24 08:00:00,2010-05-23 18:00:00,15,0.8345333333333333,1.5940135436380043,TFT known covariates 168h
2010-05-24 09:00:00,2010-05-23 18:00:00,16,0.6686,1.358830602852566,N-BEATS 168h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.1048531532287598,XGBoost direct horizon 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.2072499816788442,LightGBM day-ahead 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.315699815750122,XGBoost refit train+val 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.2014551162719729,XGBoost day-ahead 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,2.038066666666667,Naive day-ahead 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.2204277339218983,Linear Regression day-ahead 24h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.208726355847518,LightGBM per-horizon 24h
2010-05-24 09:00:00,2010-05-23 18:00:00,16,0.6686,1.2369825434028394,N-HiTS compact lags MAE 168h
2010-05-24 09:00:00,2010-05-24,10,0.6686,1.2448021361497883,Moving Average day-ahead 24h
2010-05-24 09:00:00,2010-05-23 18:00:00,16,0.6686,1.3156967889570303,TFT known covariates 168h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.122337349045266,LightGBM day-ahead 24h
2010-05-24 10:00:00,2010-05-23 18:00:00,17,1.2894666666666663,1.368532838051825,N-BEATS 168h
2010-05-24 10:00:00,2010-05-23 18:00:00,17,1.2894666666666663,1.1948836260572182,N-HiTS compact lags MAE 168h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.2727019786834717,XGBoost refit train+val 24h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.1500502824783323,XGBoost day-ahead 24h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.045386036598536,Linear Regression day-ahead 24h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.0157257318496704,XGBoost direct horizon 24h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.0727526247190344,LightGBM per-horizon 24h
2010-05-24 10:00:00,2010-05-23 18:00:00,17,1.2894666666666663,1.1043342125448905,TFT known covariates 168h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.2117494473782515,Moving Average day-ahead 24h
2010-05-24 10:00:00,2010-05-24,11,1.2894666666666663,1.419166666666667,Naive day-ahead 24h
2010-05-24 11:00:00,2010-05-23 18:00:00,18,0.5929,0.8040751181793937,TFT known covariates 168h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.3234,Naive day-ahead 24h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.1177016740787948,Linear Regression day-ahead 24h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.0092716073029755,LightGBM per-horizon 24h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.0759830651230575,LightGBM day-ahead 24h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.2031070632412346,Moving Average day-ahead 24h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.242319107055664,XGBoost refit train+val 24h
2010-05-24 11:00:00,2010-05-23 18:00:00,18,0.5929,0.8522762778086775,N-HiTS compact lags MAE 168h
2010-05-24 11:00:00,2010-05-24,12,0.5929,1.1098370552062988,XGBoost day-ahead 24h
2010-05-24 11:00:00,2010-05-23 18:00:00,18,0.5929,1.2661393447772589,N-BEATS 168h
2010-05-24 11:00:00,2010-05-24,12,0.5929,0.9551496505737304,XGBoost direct horizon 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,0.652338057858245,LightGBM per-horizon 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,0.6875,Naive day-ahead 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.0059908628463743,XGBoost direct horizon 24h
2010-05-24 12:00:00,2010-05-23 18:00:00,19,1.4928666666666668,0.6176927254754607,TFT known covariates 168h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.0340467685424906,LightGBM day-ahead 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.259562373161316,XGBoost refit train+val 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.1980948575429526,Moving Average day-ahead 24h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.124542474746704,XGBoost day-ahead 24h
2010-05-24 12:00:00,2010-05-23 18:00:00,19,1.4928666666666668,1.0277927894916221,N-BEATS 168h
2010-05-24 12:00:00,2010-05-23 18:00:00,19,1.4928666666666668,0.77128152343953,N-HiTS compact lags MAE 168h
2010-05-24 12:00:00,2010-05-24,13,1.4928666666666668,1.0606505056827775,Linear Regression day-ahead 24h
2010-05-24 13:00:00,2010-05-23 18:00:00,20,0.4771666666666666,0.8837111186295972,N-BEATS 168h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,0.5664423488742533,LightGBM per-horizon 24h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,1.0001288652420044,XGBoost day-ahead 24h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,1.1997720003128052,XGBoost refit train+val 24h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,0.9788068323304238,LightGBM day-ahead 24h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,0.9368350584524808,Linear Regression day-ahead 24h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,0.8875805139541626,XGBoost direct horizon 24h
2010-05-24 13:00:00,2010-05-23 18:00:00,20,0.4771666666666666,0.5360354992882408,TFT known covariates 168h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,1.2193696432739092,Moving Average day-ahead 24h
2010-05-24 13:00:00,2010-05-23 18:00:00,20,0.4771666666666666,0.5672105175528557,N-HiTS compact lags MAE 168h
2010-05-24 13:00:00,2010-05-24,14,0.4771666666666666,1.4910666666666663,Naive day-ahead 24h
2010-05-24 14:00:00,2010-05-23 18:00:00,21,0.4527666666666666,0.8452259658340647,N-BEATS 168h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,0.8772342931660735,LightGBM day-ahead 24h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,1.0944616794586182,XGBoost refit train+val 24h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,1.2080489339658775,Moving Average day-ahead 24h
2010-05-24 14:00:00,2010-05-23 18:00:00,21,0.4527666666666666,0.4776206749488197,N-HiTS compact lags MAE 168h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,0.8027550578117371,XGBoost day-ahead 24h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,1.055697358260472,Linear Regression day-ahead 24h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,0.5700382966544012,LightGBM per-horizon 24h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,1.8497333333333328,Naive day-ahead 24h
2010-05-24 14:00:00,2010-05-23 18:00:00,21,0.4527666666666666,0.5105152603652848,TFT known covariates 168h
2010-05-24 14:00:00,2010-05-24,15,0.4527666666666666,0.906704604625702,XGBoost direct horizon 24h
2010-05-24 15:00:00,2010-05-23 18:00:00,22,0.4005333333333333,0.5149260407341608,TFT known covariates 168h
2010-05-24 15:00:00,2010-05-24,16,0.4005333333333333,0.8136534951205978,LightGBM day-ahead 24h
2010-05-24 15:00:00,2010-05-23 18:00:00,22,0.4005333333333333,0.4012147309582394,N-HiTS compact lags MAE 168h
2010-05-24 15:00:00,2010-05-24,16,0.4005333333333333,1.057737112045288,XGBoost refit train+val 24h
2010-05-24 15:00:00,2010-05-24,16,0.4005333333333333,1.0654757160984276,Linear Regression day-ahead 24h
2010-05-24 15:00:00,2010-05-24,16,0.4005333333333333,1.7885666666666666,Naive day-ahead 24h
